t,sector,dataType,value
2,1,consumptionVolume,4016.4785
2,1,laborUsed,480.12842
2,1,maxPrice,225.41608
2,1,minPrice,0.5942515
2,1,price,NA
2,1,productionValue,430333.03
2,1,productionVolume,4014.8333
2,1,productDestruction,0.0
2,1,sectorSize,480.0
2,1,speed,NA
2,1,unsoldVolume,0.0
2,1,unsoldVolumePositif,0.0
2,2,consumptionBudget,1285576.1
2,2,consumptionValue,1173812.0
2,2,consumptionVolume,14699.318
2,2,laborUsed,388.04672
2,2,maxPrice,222.26645
2,2,minPrice,0.75344235
2,2,price,NA
2,2,productionValue,2017738.9
2,2,productionVolume,20065.475
2,2,productDestruction,91.79511
2,2,sectorSize,505.0
2,2,speed,NA
2,2,unsoldVolume,14737.632
2,2,unsoldVolumePositif,205.0
2,3,consumptionBudget,1153354.8
2,3,consumptionValue,814138.4
2,3,consumptionVolume,8475.216
2,3,laborUsed,444.181
2,3,maxPrice,225.26752
2,3,minPrice,0.059148166
2,3,price,NA
2,3,productionValue,951986.4
2,3,productionVolume,9292.574
2,3,productDestruction,76.657875
2,3,sectorSize,473.0
2,3,speed,NA
2,3,unsoldVolume,2241.0632
2,3,unsoldVolumePositif,86.0
2,4,consumptionBudget,1368525.2
2,4,consumptionValue,1000147.4
2,4,consumptionVolume,8891.772
2,4,laborUsed,465.79837
2,4,maxPrice,223.76555
2,4,minPrice,1.2206922
2,4,price,NA
2,4,productionValue,1052505.9
2,4,productionVolume,9166.402
2,4,productDestruction,36.041813
2,4,sectorSize,476.0
2,4,speed,NA
2,4,unsoldVolume,923.44476
2,4,unsoldVolumePositif,53.0
2,5,consumptionBudget,645577.56
2,5,consumptionValue,624306.1
2,5,consumptionVolume,9911.682
2,5,laborUsed,318.4048
2,5,maxPrice,203.89859
2,5,minPrice,0.17188753
2,5,price,NA
2,5,productionValue,1819638.5
2,5,productionVolume,18491.875
2,5,productDestruction,189.17503
2,5,sectorSize,532.0
2,5,speed,NA
2,5,unsoldVolume,23000.21
2,5,unsoldVolumePositif,312.0
2,6,consumptionBudget,1486687.5
2,6,consumptionValue,1114005.8
2,6,consumptionVolume,11159.411
2,6,laborUsed,500.21762
2,6,maxPrice,221.89102
2,6,minPrice,1.3120638
2,6,price,NA
2,6,productionValue,1241698.9
2,6,productionVolume,11911.451
2,6,productDestruction,107.76714
2,6,sectorSize,522.0
2,6,speed,NA
2,6,unsoldVolume,2131.9822
2,6,unsoldVolumePositif,74.0
2,7,consumptionBudget,1346236.1
2,7,consumptionValue,1282363.2
2,7,consumptionVolume,16441.637
